,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
2677317,95,247,530,9370008.5,1,0.996822,357209240.29,0.998708,0.997487,0.996711,334960.8,0.996822,490995.04,0.996756,-0.6300211,13638,247_530_95
3708332,152,341,510,1781114.62,1,0.999239,16852084.53,1.00118,1.000279,0.998753,43500.08,0.999447,4035.92,0.999388,-3.809929,18806,341_510_152
1790941,143,166,430,1355256.48,1,0.998826,4042583.91,,1.000053,0.997599,185404.65,0.998826,45640.98,0.998584,-6.3198805,9173,166_430_143
1676440,97,156,120,1840563.29,1,1.000803,2068294.94,,,1.000258,9174.0,1.000694,458.9,1.000673,-1.7899275,8592,156_120_97
5219962,182,479,190,83929133.21,1,1.000107,14914124.32,,,0.999925,41167.5,1.000107,19269.9,1.000049,1.4996529,26364,479_190_182
2174573,25,202,20,0.0,0,1.00157,10433085.22,,,1.000904,10533.0,1.001665,10541.0,1.001285,1.5997887,11112,202_20_25
3218190,155,297,200,8503239.7,1,0.999617,36606023.55,,,0.99942,39315.33,0.999617,20525.22,0.999549,3.399849,16355,297_200_155
2818828,118,260,490,0.0,0,0.998022,12799399.19,0.998022,0.998022,0.997884,1082.95,0.998363,339126.11,0.997885,-2.899766,14349,260_490_118
3344026,191,308,440,17430009.78,1,1.000604,391560239.54,1.007381,1.003408,1.000558,87352.8,1.000604,39396.24,1.00059,8.300543,16984,308_440_191
153769,5,14,320,3863396.74,1,0.99797,17424320.07,1.015108,1.013769,0.997582,56157.3,0.99797,3236.66,0.997949,-0.92983246,802,14_320_5
2283320,119,211,530,0.0,0,1.007229,4484559.38,1.007229,1.007229,1.007013,7562.16,1.007588,140.12,1.007578,-6.7800283,11658,211_530_119
2985780,109,276,80,224957.8,-1,0.998731,27926342.4,,,0.998731,57158.55,0.999044,368402.92,0.998773,-2.1100044,15188,276_80_109
2429977,113,225,200,46836369.06,-1,0.999578,87103401.46,,,0.999304,63664.72,0.999681,126500.95,0.99943,22.820234,12395,225_200_113
4273659,79,393,180,862837.4,1,1.003272,11852580.56,,,1.002019,129471.03,1.002645,158352.0,1.002301,-0.41007996,21633,393_180_79
777707,195,73,100,1778543.87,1,0.99976,16371017.84,,,0.999516,16394.0,0.99976,20989.44,0.999623,2.399683,4025,73_100_195
2681269,67,248,180,649880.77,1,1.001185,19486650.35,,,1.000741,30128.34,1.001502,15786.0,1.00124,5.3095818,13658,248_180_67
5191624,44,476,430,8556951.69,1,1.002316,21534754.08,1.052505,1.039286,1.00198,2504.32,1.002204,53676.0,1.00199,-1.8501282,26223,476_430_44
3779953,173,348,240,7161719.12,1,0.999685,3736645.08,,,0.999096,6785.6,0.99998,5603.07,0.99958,6.890297,19164,348_240_173
3202727,92,295,530,0.0,0,1.011035,4538532.44,1.011035,1.011035,1.009733,50626.68,1.011157,24852.0,1.010689,9.3102455,16278,295_530_92
1592774,158,148,270,0.0,0,1.005941,2583782.58,,,1.004554,8694.0,1.005941,27685.08,1.004886,12.509823,8167,148_270_158
147929,120,14,10,1406433.09,1,1.000354,3334705.31,,,1.000082,16431.72,1.000354,3677.0,1.000304,-0.36001205,771,14_10_120
1333967,154,124,330,1389738.97,1,1.001942,4112516.73,1.05141,1.023322,1.001523,59653.33,1.001942,29851.1,1.001802,1.1599064,6853,124_330_154
844878,138,79,230,107675.19,-1,0.999402,638957.75,,,0.999402,933.9,1.000343,29743.0,0.99943,-9.589791,4368,79_230_138
1035207,43,97,20,1528207.3,1,1.00125,4271443.35,,,0.999957,32486.0,1.00125,975.84,1.001212,-11.140108,5337,97_20_43
3664211,31,337,510,0.0,0,1.007733,579278.65,1.007733,1.007733,1.003959,41597.08,1.007733,154854.66,1.00476,17.199516,18586,337_510_31
417274,2,39,280,3496972.87,1,1.000411,3836822.05,,,0.999852,1790.3,1.001137,537.78,1.00084,-2.7799606,2173,39_280_2
2042656,189,189,530,0.0,0,1.004377,8887956.2,1.004377,1.004377,1.004061,4382.88,1.004377,8196.66,1.004171,-23.429989,10448,189_530_189
4008467,87,369,120,3759108.24,1,1.002611,14520124.96,,,1.00221,2098.88,1.002744,21075.0,1.002258,4.5895576,20307,369_120_87
4528714,134,416,280,2470156.41,1,0.999068,2458666.6,,,0.999068,148454.75,1.000114,90418.48,0.999718,-1.9901991,22908,416_280_134
1458640,125,136,60,1556635.28,1,1.001279,1632578.66,,,0.999614,20611.07,1.001328,61326.0,1.000045,0.4196167,7486,136_60_125
1609221,54,150,10,1307480.5,-1,1.001887,12717814.75,,,1.000303,59368.0,1.003505,595.58,1.003473,0.6699562,8251,150_10_54
2850182,29,263,420,0.0,0,0.998031,24788125.61,0.998031,0.998031,0.997977,26484.48,0.99833,3679.7,0.998287,-0.33020973,14507,263_420_29
3898329,149,359,110,697197.97,1,0.999815,11982242.94,,,0.999378,4210.61,0.999815,5311.35,0.999571,1.629591,19756,359_110_149
5165881,101,474,240,3736718.46,-1,1.002051,31589411.55,,,1.002051,21706.56,1.00284,123100.74,1.002169,6.350279,26094,474_240_101
2641381,179,244,370,23376020.98,-1,1.000279,269268179.59,0.983536,0.993949,1.00022,60354.42,1.000279,40914.94,1.000255,-0.7098913,13457,244_370_179
3843577,197,354,120,6358389.75,-1,0.999145,4482360.09,,,0.999145,5605.6,0.999493,34853.08,0.999194,2.080202,19482,354_120_197
3456328,93,319,10,255037.5,-1,0.999013,2130853.5,,,0.999013,9974.0,0.999414,11225.25,0.999202,2.809763,17546,319_10_93
3097848,140,286,210,7081758.83,1,0.999966,63019125.28,,,0.999905,24598.5,1.000088,34608.22,0.999981,3.709793,15751,286_210_140
1472233,125,137,200,19209190.93,-1,1.002144,4204646.31,,,1.002144,2041.7,1.003027,1226.1,1.002696,6.2704086,7555,137_200_125
4145733,153,381,380,157981.56,-1,0.998819,3973088.7,0.993036,0.998819,0.998819,98857.0,0.999345,45072.71,0.99918,-1.9198656,20993,381_380_153
2414744,3,223,540,2641173.7,1,1.000085,98337347.27,1.001154,1.001097,0.999973,28810.08,1.000141,17787.0,1.000077,3.7300587,12319,223_540_3
1148782,149,107,280,1595574.9,1,1.000271,17505210.3,,,1.000767,22187.0,1.001353,9102.0,1.001183,-6.3598156,5913,107_280_149
4123639,59,379,380,492202.37,-1,0.997715,10837026.62,0.979449,0.988359,0.997715,5598.75,0.997937,39961.6,0.997742,3.939867,20883,379_380_59
738255,112,69,290,27945784.36,1,0.999747,452075549.3,,,1.000212,118887.1,1.000345,75255.0,1.000294,-5.75006,3824,69_290_112
4324038,58,397,500,83325.06,1,0.999593,77988167.28,0.999667,0.999667,0.999544,11431.56,0.99974,54310.55,0.999578,4.3296814,21885,397_500_58
4214049,69,387,500,336204.2,1,0.996454,6242039.16,0.999309,0.996454,0.993599,397687.44,0.995027,242075.07,0.994487,15.269518,21335,387_500_69
1271473,108,118,460,0.0,0,0.997198,9696161.92,0.997198,0.997198,0.996466,3236.66,0.997457,28696.08,0.996566,0.72956085,6536,118_460_108
3258852,17,301,40,4877499.79,-1,0.998613,12858062.51,,,0.998395,50554.0,0.998794,2198.88,0.998778,0.1502037,16559,301_40_17
3341973,138,308,340,199706.82,-1,1.003633,3382133.69,0.987722,1.001007,1.003016,5129.47,1.005487,23822.94,1.003454,9.789467,16974,308_340_138
1764334,130,164,180,12296798.03,-1,0.998572,13351702.45,,,0.998572,8818.0,0.998685,22047.5,0.998605,-1.2600422,9038,164_180_130
920711,118,86,250,20193517.8,1,1.009021,16718150.03,,,1.008256,18975.06,1.009021,42198.8,1.008494,15.2897835,4755,86_250_118
1133211,141,106,40,1327664.28,1,0.999239,58398519.72,,,0.998801,15971.0,0.999113,7988.0,0.999009,-1.0800362,5834,106_40_141
2062569,58,191,440,7291442.59,-1,1.004634,124569357.21,0.98005,0.993585,1.004462,13061.76,1.005052,4084.2,1.004912,-4.259944,10549,191_440_58
910808,13,85,300,0.0,0,0.996875,41198452.92,0.996875,0.996875,0.996875,45183.0,0.997603,6028.8,0.997517,-4.839897,4705,85_300_13
2478257,35,229,430,4344778.7,-1,0.998649,38833529.19,0.972619,0.978024,0.998649,53500.02,0.998933,155629.68,0.998722,1.3303757,12638,229_430_35
163986,46,15,300,0.0,0,0.99431,5835871.03,0.99431,0.99431,0.994207,48102.0,0.995158,1444.44,0.99513,6.2298775,855,15_300_46
3384952,117,312,290,1928583.89,-1,0.993748,4048091.44,,,0.993748,144327.93,0.995011,214462.08,0.994256,18.310547,17189,312_290_117
4298148,168,395,300,15504092.33,-1,0.998951,287035940.33,0.989078,0.993092,0.998517,20706.75,0.998626,95537.52,0.998537,8.620024,21755,395_300_168
3406511,76,314,270,10720.66,1,0.99939,5208081.2,,,0.998931,6530.0,0.999237,6532.0,0.999084,-8.789897,17297,314_270_76
5073449,69,466,20,1008675.09,-1,0.997074,10135952.8,,,0.997074,230280.3,0.998161,232065.88,0.997616,-4.9102306,25632,466_20_69
4967780,0,456,240,5242912.66,-1,0.999167,41792897.62,,,0.999167,42566.4,0.999341,209758.01,0.999197,0.28014183,25104,456_240_0
2280206,189,211,370,138850.33,-1,1.002718,5925942.75,0.999188,1.001595,1.002718,22308.93,1.002878,28437.5,1.002788,5.1295757,11642,211_370_189
1951334,145,181,320,343169.8,-1,1.000702,5140363.86,0.981916,0.998775,1.000702,9348.75,1.000943,20115.04,1.000779,1.2803078,9987,181_320_145
4067248,68,374,310,0.0,0,1.001729,53603783.16,1.001729,1.001729,1.001729,10552.4,1.001991,8948.94,1.001871,6.7198277,20601,374_310_68
1081515,56,101,170,14062412.92,1,1.001975,6477099.04,,,1.001583,229.95,1.002149,920.32,1.001696,4.0900707,5572,101_170_56
4009162,182,369,150,3884417.72,1,1.000324,12176266.33,,,1.000121,3052.88,1.000324,36051.0,1.000137,1.9299984,20310,369_150_182
4862775,195,446,480,0.0,0,1.000341,39239275.22,1.000341,1.000341,1.000231,79709.4,1.000341,159711.09,1.000268,-0.21994114,24578,446_480_195
3094044,117,286,20,0.0,0,0.999557,1086717.57,,,0.999557,161951.58,1.00046,58671.0,1.00022,-8.559823,15732,286_20_117
2117126,89,196,430,541285.33,1,1.008276,15267019.53,1.023675,1.0122,1.007492,2568.0,1.008276,5037.2,1.007757,-5.4198503,10823,196_430_89
2434548,107,225,430,0.0,0,1.003537,12711558.7,1.003537,1.003537,1.003185,10693.44,1.003537,5007.2,1.003425,8.109808,12418,225_430_107
863108,140,81,60,244230866.64,-1,1.000225,61342300.7,,,0.999602,19247.0,1.000485,134848.0,0.999712,2.5498867,4461,81_60_140
3527550,170,325,270,0.0,0,0.996319,9426134.43,,,0.996052,13069.0,0.996319,7320.6,0.996223,-13.989806,17902,325_270_170
1422274,5,132,420,74815.43,1,1.00112,15000688.64,1.001171,1.001171,1.000812,40167.94,1.001171,20676.36,1.001049,2.759695,7302,132_420_5
2374563,20,220,170,0.0,0,1.003171,18900905.1,,,1.002527,2333.1,1.003403,9340.56,1.002702,12.290478,12117,220_170_20
730625,86,68,450,1811519.97,1,1.006014,9321381.43,1.012292,1.008167,1.005681,3316.0,1.006014,159552.51,1.005687,7.940531,3785,68_450_86
2972346,7,274,510,6445033.47,1,1.000187,59090291.86,1.001583,1.001001,0.999931,134969.76,1.000001,6018.18,0.999998,-4.1800737,15121,274_510_7
613810,16,57,510,0.0,0,1.001737,7799901.92,1.001737,1.001737,1.001247,278288.3,1.001887,115539.48,1.0017,24.750233,3186,57_510_16
1328546,49,124,60,5552004.06,1,1.00124,6167030.49,,,1.001015,71084.4,1.00124,44632.05,1.001153,-8.019805,6826,124_60_49
1452812,8,135,320,8409047.11,1,1.000368,56174064.52,1.018356,1.008685,0.999461,20362.24,1.000549,321054.3,0.999526,10.750294,7457,135_320_8
981248,62,92,30,4788147.32,-1,0.999979,6805233.16,,,0.999979,259.36,1.002022,54576.9,0.999988,1.6403198,5063,92_30_62
1124312,106,105,140,0.0,0,0.997677,8221443.04,,,0.997677,10030.3,0.997906,10294.32,0.99779,5.619526,5789,105_140_106
3513178,198,324,100,4706004.26,-1,1.000796,68798013.52,,,1.000796,115598.04,1.001089,176692.1,1.000912,3.8695335,17830,324_100_198
3239243,8,299,160,2645713.7,-1,0.999102,17273570.75,,,0.99856,504897.4,1.000108,3360.0,1.000098,-6.16014,16461,299_160_8
3118581,177,288,150,0.0,0,1.000684,4812063.55,,,1.000447,27137.34,1.001394,253.86,1.001385,-4.5502186,15855,288_150_177
3078345,139,284,330,0.0,0,0.996885,37562866.02,0.996885,0.996885,0.99669,13292.5,0.996885,9920.19,0.996802,3.85046,15653,284_330_139
5057498,118,464,320,3023821.66,-1,0.996687,65784166.61,0.956199,0.988884,0.996423,16893.1,0.997521,340650.36,0.996475,0.17046928,25552,464_320_118
5005010,30,459,450,540919.42,-1,1.000768,38937496.2,0.999589,0.999982,1.000768,28418.94,1.000965,25470.0,1.000872,-5.5402517,25290,459_450_30
4835156,176,444,200,2763236.12,-1,0.99985,16595970.64,,,0.99985,20103.0,1.000149,15081.75,1.000021,-1.6802549,24440,444_200_176
492930,197,46,320,658005.21,1,1.003346,12587247.48,1.012193,1.004649,1.003209,14627.0,1.003346,71243.23,1.003232,-2.629757,2562,46_320_197
4323575,195,397,470,3944899.27,1,1.003639,46513648.76,1.005894,1.005218,1.003526,117199.83,1.003639,39249.0,1.003611,-0.42021275,21882,397_470_195
60013,141,5,380,643601.62,1,0.999117,27416292.42,1.003552,0.99968,0.999117,66858.45,0.999188,66011.4,0.999153,3.3700466,313,5_380_141
421548,8,39,500,1589271.0,1,0.999669,52772709.0,1.00004,0.99979,0.998699,190365.56,0.999697,247475.0,0.999133,-1.0299683,2195,39_500_8
945799,73,88,430,12649.28,1,1.004409,14592331.91,1.015402,1.004409,1.004002,35954.28,1.004409,89428.75,1.004119,4.4703484,4883,88_430_73
853230,59,80,110,882155.75,1,1.001351,3410130.11,,,1.001166,2706.0,1.001351,33127.56,1.00118,-0.43988228,4411,80_110_59
4840803,23,444,490,1058215.73,1,0.9962,32067698.31,0.996957,0.996755,0.996149,34119.06,0.99625,44181.76,0.996193,-2.2500753,24469,444_490_23
942047,64,88,240,1065937.83,-1,0.998386,14490294.27,,,0.998228,9483.5,0.999043,3037.2,0.998846,6.5004826,4864,88_240_64
908309,62,85,170,29152.64,1,0.996974,3624644.45,,,0.995955,54574.52,0.997993,28285.95,0.997298,-9.040236,4692,85_170_62
4168034,54,383,400,527844.24,-1,0.999091,25581388.74,0.99567,0.998562,0.999007,359.21,0.99923,42755.51,0.999009,1.4996529,21105,383_400_54
1931994,144,179,440,0.0,0,0.997493,30006435.68,0.997493,0.997493,0.997377,22393.8,0.997493,94219.38,0.997399,-1.8101931,9889,179_440_144
3206931,96,296,190,4630782.27,1,0.997793,23141310.39,,,0.99769,41550.24,0.997896,64814.25,0.99777,5.16057,16299,296_190_96
719140,107,67,410,810457.0,-1,1.003586,5848538.26,0.990107,1.002652,1.002752,193253.65,1.00442,32212.35,1.004182,14.220476,3726,67_410_107
1130161,43,105,440,0.0,0,0.994446,8189285.66,0.994446,0.994446,0.994446,66732.0,0.994923,2002.92,0.994909,4.210472,5819,105_440_43
650790,5,61,210,3754343.7,1,1.001041,5843587.26,,,1.00052,99218.24,1.001081,50262.06,1.000893,-0.39994717,3376,61_210_5
4749234,54,436,310,3967831.48,-1,0.999297,69693998.31,0.993102,0.996388,0.999297,13728.85,0.999889,8539.21,0.999662,-1.3399124,24011,436_310_54
2408940,170,223,240,310444.76,-1,1.001398,9646990.79,,,1.001398,45172.74,1.001544,34380.05,1.001481,-4.159808,12289,223_240_170
4908461,81,451,20,17667956.49,1,0.999675,9796789.9,,,0.999417,20298.6,0.999831,38680.0,0.999559,-2.359748,24807,451_20_81
2024503,52,188,170,0.0,0,0.999155,5849114.45,,,0.999073,24571.12,0.99932,12349.14,0.999237,-0.6502867,10357,188_170_52
1055538,84,98,500,0.0,0,1.001453,266769191.24,1.001453,1.001453,1.001328,164312.76,1.001457,25947.45,1.001439,2.6202202,5440,98_500_84
3550038,58,327,300,9527716.15,-1,0.996897,66268910.89,0.974689,0.9772,0.99661,25526.33,0.997316,22494.34,0.996985,-2.8699636,18015,327_300_58
5084947,167,467,40,335186.85,1,0.999929,2941221.18,,,0.99971,9133.0,1.000039,21926.4,0.999807,-7.200241,25689,467_40_167
1654146,63,154,90,3037849.86,-1,0.999998,4984486.27,,,0.999998,4511.0,1.000441,21481.88,1.000075,4.12941,8479,154_90_63
2419186,67,224,210,9426383.66,1,1.001851,16277834.82,,,1.001501,430.23,1.001851,14346.0,1.001512,-4.1902065,12341,224_210_67
1225404,138,114,320,172407.39,1,0.997746,1083139.54,1.0319,1.026832,0.997085,3620.0,0.997966,4529.0,0.997476,7.389784,6302,114_320_138
3585344,164,330,410,636781.03,-1,0.997556,17634644.59,0.99108,0.994781,0.997556,1035.2,0.997864,17021.36,0.997573,-3.939867,18191,330_410_164
2940733,35,272,20,12781097.34,-1,0.999366,10219138.0,,,0.999135,25989.0,0.999481,1819.86,0.999458,-6.610155,14962,272_20_35
5158635,55,473,430,345375.57,1,0.999262,16287373.93,1.00049,0.999262,0.999086,89753.2,0.999262,281838.08,0.999129,-3.529787,26058,473_430_55
1039834,142,97,250,12315575.67,-1,1.000187,204717435.85,,,1.000156,8381.88,1.000575,64503.0,1.000204,-0.19013882,5360,97_250_142
2128725,147,197,460,482959.77,-1,1.000548,15398121.33,0.998117,1.000062,1.000548,55058.7,1.000791,101829.84,1.000633,-8.050203,10881,197_460_147
3753658,78,346,30,2761548.1,1,0.999428,33233796.47,,,0.998274,54330.65,0.999428,32812.74,0.998994,10.750294,19033,346_30_78
299185,78,28,190,88558.53,-1,0.999797,188289.96,,,0.999797,4163.22,1.000282,8248.0,0.99996,-8.599758,1559,28_190_78
4230145,165,389,200,7022727.56,-1,0.997159,8083858.13,,,0.996864,71089.07,0.997453,110855.36,0.997095,5.350113,21415,389_200_165
4170352,172,383,510,1190527.86,-1,1.002762,4457434.38,0.997501,1.000789,1.002762,112987.25,1.003419,119317.94,1.003082,15.439987,21116,383_510_172
3712009,29,342,150,7588385.13,-1,0.998598,15603897.93,,,0.99849,89785.8,0.999102,18300.92,0.998999,-11.270046,18825,342_150_29
3828585,5,352,480,81125.53,-1,1.001285,7016321.29,1.000976,1.001285,1.001285,48789.76,1.001593,1233.1,1.001586,-2.9599667,19408,352_480_5
1342576,93,125,220,2532377.79,1,1.001488,6578732.94,,,1.00134,14758.6,1.001636,4063.2,1.001572,-7.3701143,6897,125_220_93
772748,136,72,400,318162.43,-1,0.998169,1714222.26,0.975727,0.994228,0.998169,1823.6,0.998607,36123.12,0.99819,-2.1797419,4000,72_400_136
1189021,0,111,130,6457719.9,1,1.000373,19752573.11,,,1.000157,25118.99,1.000373,27813.0,1.000259,-6.7299604,6118,111_130_0
1844168,180,171,380,0.0,0,0.996857,3493039.21,0.996857,0.996857,0.996719,18769.4,0.996995,18413.55,0.996859,1.0800362,9443,171_380_180
3151576,138,291,160,646104.46,1,0.998451,1265159.83,,,0.997914,16731.0,0.998451,6528.6,0.998301,-3.61979,16021,291_160_138
2924475,95,270,300,931467.82,-1,0.997579,151605150.3,0.996118,0.99668,0.997691,18284.56,0.997804,33555.06,0.997731,-7.7700615,14880,270_300_95
1897688,115,176,350,2378175.74,-1,0.99391,32516840.07,0.980237,0.981133,0.99391,34381.0,0.994604,7913.15,0.994475,-6.620288,9715,176_350_115
123775,162,11,400,0.0,0,1.001081,11378839.85,1.001081,1.001081,1.000653,78330.87,1.001203,327.24,1.001201,-14.010072,645,11_400_162
1758486,193,163,430,1348533.79,1,1.004305,110848866.91,1.005277,1.004747,1.004128,2271.6,1.004217,11359.0,1.004143,2.2399426,9008,163_430_193
5014488,108,460,370,0.0,0,0.997789,9985207.76,0.997789,0.997789,0.99772,291.47,0.998097,4956.86,0.997741,1.1503696,25337,460_370_108
3841367,187,354,10,1441523.43,1,1.000317,10151370.03,,,1.000154,24726.82,1.000562,12246.0,1.000427,0.53048134,19471,354_10_187
734852,22,69,120,17740192.07,-1,1.001865,13347620.88,,,1.001865,26772.2,1.002035,117.7,1.002034,-3.8701296,3807,69_120_22
4801003,23,441,150,8993009.58,-1,1.001008,17027482.56,,,1.001008,10443.0,1.0012,4386.9,1.001143,-5.1397085,24270,441_150_23
180926,92,17,80,895650.98,-1,0.999478,3715023.48,,,0.999478,727.2,1.001237,17483.52,0.999548,-8.170009,943,17_80_92
2409679,113,223,280,2324884.21,-1,1.005152,17925402.99,,,1.004467,1947.68,1.005622,26463.2,1.004546,5.4097176,12293,223_280_113
3511331,151,324,10,21371428.09,-1,1.000304,68820516.96,,,1.000304,152545.68,1.000527,206982.75,1.000398,-1.1599064,17821,324_10_151
4072923,143,375,40,335649.63,1,1.001735,209060.77,,,0.998653,75151.8,1.001735,75598.25,1.000192,-29.169918,20629,375_40_143
3001359,166,277,310,671891.86,-1,1.002675,30869187.12,0.995161,1.002118,1.002675,296022.48,1.002953,59177.68,1.002907,0.009536743,15266,277_310_166
4578559,179,421,20,15654413.91,1,0.99991,210058873.29,,,0.999863,5403.0,0.999956,17723.48,0.999885,-1.4102459,23157,421_20_179
1487035,194,138,400,202960.08,-1,0.999311,8242132.71,0.990189,0.997689,0.999311,20459.5,0.999716,19530.72,0.999518,3.0100346,7630,138_400_194
4982476,96,457,420,0.0,0,0.997718,102388419.54,0.997718,0.997718,0.997167,12735.36,0.997325,72748.76,0.997191,2.0599365,25177,457_420_96
392708,74,37,110,996412.18,1,1.000154,15769495.6,,,0.999783,727.15,1.000511,30562.56,0.999799,-0.36001205,2046,37_110_74
3286398,163,303,310,25995717.32,-1,0.997805,128174468.83,0.971871,0.984849,0.997827,45517.0,0.998178,47354.32,0.997999,2.7394295,16696,303_310_163
5233352,172,480,310,66396.85,1,1.000424,4153733.7,1.003436,1.001554,1.000047,25577.28,1.000424,2630.43,1.000389,-4.7898293,26431,480_310_172
3477256,72,320,510,9162923.04,1,0.991588,90566544.96,0.992639,0.992639,0.991456,187971.56,0.991588,29421.6,0.99157,9.770393,17651,320_510_72
4721009,29,434,0,15480865.57,-1,1.000897,16752692.45,,,0.999987,890.0,1.001593,106971.6,1.0,-3.2800436,23870,434_0_29
3285033,198,303,240,4674412.84,1,0.999521,52100558.1,,,0.99919,165326.04,0.999521,96275.91,0.999399,5.619526,16689,303_240_198
2289012,39,212,270,0.0,0,0.999558,8858382.71,,,0.999407,9526.32,0.999935,397.14,0.999914,1.0502338,11687,212_270_39
3645482,102,336,120,596664.98,-1,1.000415,6257822.29,,,1.000415,28370.9,1.000985,12928.76,1.000806,-10.529757,18492,336_120_102
767023,93,72,110,1422840.96,-1,0.999697,1488481.11,,,0.999697,2769.9,0.999848,19788.0,0.999715,-0.5400181,3971,72_110_93
2107980,97,195,520,1040343.25,-1,0.991008,10535365.16,0.986772,0.988951,0.991008,21613.68,0.991856,50884.74,0.991261,-2.449751,10777,195_520_97
2608733,167,241,380,0.0,0,0.99834,10973661.96,0.99834,0.99834,0.998043,30294.0,0.99834,23333.31,0.998211,0.92983246,13293,241_380_167
5094671,91,467,530,0.0,0,0.998531,11861762.65,0.998531,0.998531,0.998531,118434.56,0.998712,157462.5,0.998609,-1.8697977,25738,467_530_91
608007,33,57,210,4638516.53,1,1.002507,3698850.88,,,1.002305,7567.89,1.002507,14842.0,1.002373,8.950233,3156,57_210_33
4716938,158,433,340,1342573.51,-1,0.996123,7314520.56,0.946916,0.970206,0.996123,1308.75,0.996694,34920.0,0.996143,-7.3498487,23849,433_340_158
751766,125,70,430,427896.76,-1,1.003491,14561756.36,1.001067,1.002734,1.003289,1191.96,1.004097,2385.84,1.003559,0.56028366,3893,70_430_125
4971436,56,456,420,3176427.62,-1,1.002102,16568041.08,0.982172,0.99753,1.002102,13847.76,1.002219,59843.0,1.002124,0.079870224,25122,456_420_56
210179,166,19,500,909770.01,1,1.000098,14154977.79,1.000098,1.000098,0.999823,597505.12,1.000098,150763.77,1.000043,-1.6701221,1095,19_500_166
1998180,63,185,490,1576729.64,-1,0.99783,17449194.32,0.994,0.995411,0.99783,544.5,0.998031,194524.79,0.99783,-5.1498413,10224,185_490_63
883116,156,82,530,2854783.13,1,0.998804,14352802.98,0.999711,0.999711,0.998623,31786.93,0.998804,49975.7,0.998694,2.7000904,4563,82_530_156
2542535,36,235,360,2614329.59,-1,0.999386,107798879.35,0.985053,0.990172,0.998965,33174.0,0.999507,113848.56,0.999087,6.790161,12961,235_360_36
365008,44,34,320,1327805.12,-1,1.002605,33271901.38,0.995556,1.000202,1.002552,2065.03,1.002659,9387.5,1.002571,-0.7301569,1902,34_320_44
4574275,95,420,360,22385522.55,-1,1.002013,203141589.01,0.989236,0.993351,1.002013,158058.32,1.002121,24340.65,1.002107,-6.2197447,23136,420_360_95
3666138,158,338,50,428745.67,1,0.999953,2187844.59,,,0.999102,1221.74,0.999953,2774.77,0.999363,-5.5897236,18595,338_50_158
5117346,166,470,10,649514.44,1,1.000103,100037614.06,,,0.999833,32283.54,1.000103,65361.33,0.999922,-11.900067,25851,470_10_166
568792,6,53,390,722235.03,1,0.999228,10447213.62,1.004515,0.999801,0.997928,13590.3,0.999426,53535.42,0.998232,8.209944,2954,53_390_6
1083108,73,101,250,513091.21,1,1.000119,3085593.42,,,0.999735,31360.18,1.000119,102546.9,0.999825,4.2700768,5580,101_250_73
281305,53,26,360,348725.24,-1,0.999925,64251240.17,0.999112,0.999519,0.999925,106832.01,1.00006,224768.96,0.999969,3.6501884,1466,26_360_53
815478,138,76,380,0.0,0,1.000134,1037396.25,1.000134,1.000134,1.000134,25170.69,1.001073,4987.71,1.000918,-0.5799532,4218,76_380_138
3963545,165,365,70,1594280.92,1,1.002395,6877854.89,,,1.001819,58986.0,1.002395,84351.45,1.002056,7.619858,20082,365_70_165
304967,101,28,490,0.0,0,0.992695,2307158.56,0.992695,0.992695,0.992603,211645.7,0.994522,96073.83,0.993924,2.1100044,1589,28_490_101
5187242,62,476,210,1003024.99,1,0.995604,29370533.98,,,0.994622,11206.15,0.996025,28410.0,0.995019,-5.5599213,26201,476_210_62
2693300,159,249,230,5718957.65,-1,0.996665,10908712.75,,,0.996665,62307.38,0.996793,16083.9,0.996766,3.1602383,13718,249_230_159
3188764,113,294,380,1370659.2,1,0.996523,38488016.52,0.997684,0.996865,0.996318,11382.54,0.996626,58390.0,0.996369,2.900362,16208,294_380_113
3342951,116,308,390,4795791.95,-1,0.996099,24226646.59,0.953872,0.968274,0.995853,1787.39,0.996589,40652.5,0.995884,0.79989433,16979,308_390_116
3952832,52,364,90,577741.44,1,0.998932,2314010.52,,,0.998702,543.0,0.99907,2716.0,0.998764,1.1599064,20029,364_90_52
5172902,122,475,40,35022.3,-1,0.999763,3670648.68,,,0.999763,208050.4,1.000373,151267.38,1.000116,-5.8299303,26129,475_40_122
2252416,59,209,80,0.0,0,0.999778,4183587.11,,,0.999525,4783.13,0.999778,12257.4,0.999596,6.3598156,11503,209_80_59
5131124,144,471,150,20587105.39,-1,1.000568,30981688.88,,,1.000568,37742.7,1.000697,15566.0,1.000659,3.7395954,25920,471_150_144
1736657,31,161,430,112338.56,-1,0.998417,1638467.72,,0.997326,0.998417,85653.15,0.999508,85261.28,0.998964,1.9598007,8898,161_430_31
1705639,142,158,500,11696142.23,1,1.000695,886397924.83,1.001024,1.001007,1.000548,15852.98,1.000695,6098.2,1.000654,-2.1797419,8740,158_500_142
4257754,174,391,480,0.0,0,1.000453,3319963.83,1.000453,1.000453,1.000453,32684.74,1.001187,104755.2,1.000628,33.899544,21553,391_480_174
